sku_id,category,original_price,condition_grade,return_reason_code,estimated_refurb_cost,resale_value_estimated,inbound_shipping_cost,hazardous_goods_flag,co2_saved_refurb_vs_landfill,final_decision,customer_latitude,customer_longitude
PRD-1001,Electronics,8473,D,02,2294,17918,221,No,2.4541157557856073,keep_it,20.013321114661178,71.0743357565764
PRD-1002,Beauty,2994,D,01,2930,20596,491,No,1.0110144964372663,recycle,28.631612846929695,92.97855741954517
PRD-1003,Electronics,3318,D,02,1260,22174,391,No,3.3193558358692523,keep_it,14.195078956768128,92.91941021900047
PRD-1004,Apparel,21978,A,03,4280,17033,382,Yes,3.5035455093938666,keep_it,35.3147644014382,74.52741673300088
PRD-1005,Kitchen,8640,D,01,4429,19572,85,Yes,0.8355746687878908,donate,24.51024476818187,90.25840621604611
PRD-1006,Kitchen,1326,D,03,4781,22176,362,No,4.686257708484126,recycle,15.02503561974374,82.36203231556462
PRD-1007,Electronics,19804,D,03,3621,6146,346,Yes,2.974191155273492,refurbish,22.100747469737822,88.27465997454846
PRD-1008,Electronics,26175,D,03,4732,20103,287,Yes,1.028065205180041,recycle,18.40964545058358,95.36293168052154
PRD-1009,Beauty,17787,B,03,4744,14244,195,Yes,3.8027279540143692,refurbish,31.828796618646823,75.81518258946409
PRD-1010,Apparel,6156,C,01,1777,18450,409,No,3.0213900256629462,refurbish,13.598314127695168,75.60217557776305
PRD-1011,Apparel,28239,B,04,2135,3287,91,No,3.802603704549811,recycle,10.799495171365487,90.04587303435764
PRD-1012,Electronics,28736,A,04,1447,4586,452,Yes,2.8930714264620954,donate,23.691624858605717,77.17511318906688
PRD-1013,Electronics,24696,D,02,1417,21820,53,No,2.7319950774667787,keep_it,13.931497699829908,70.70133072592428
PRD-1014,Apparel,19506,D,03,833,3693,389,No,2.564226493049854,liquidate,10.410269864195879,94.52271024388186
PRD-1015,Kitchen,25370,D,04,4848,23778,238,Yes,2.666859444226578,refurbish,27.539153259219177,89.84351236461802
PRD-1016,Beauty,18152,D,04,2764,24666,312,Yes,4.926159903893946,refurbish,21.207428777595588,75.82530641614748
PRD-1017,Apparel,9463,B,04,3622,2722,22,No,3.796371608819836,recycle,18.81382537926752,75.74947541287804
PRD-1018,Beauty,24983,C,01,2811,2917,222,No,2.858882290823136,liquidate,29.046547574094465,95.45001616932545
PRD-1019,Beauty,26177,A,02,3863,10577,370,No,1.0164314847153724,liquidate,27.55884911700322,83.03379451000443
PRD-1020,Electronics,795,A,02,4254,1701,418,Yes,2.509268078075472,refurbish,8.413176318995927,84.74275649255551
PRD-1021,Electronics,19135,D,02,4693,6245,437,No,3.228306496339633,keep_it,30.960855238302106,91.40469994173503
PRD-1022,Beauty,1233,D,03,162,17451,461,No,4.194377266347653,recycle,12.926981680292357,88.217144481662
PRD-1023,Electronics,25888,C,03,3599,2874,311,No,4.100010555797464,recycle,29.346044902634798,85.2247305258096
PRD-1024,Apparel,23856,D,04,4690,22758,253,No,2.341563255155003,keep_it,8.67574922516515,86.24629561303054
PRD-1025,Beauty,25036,B,02,4289,18701,87,Yes,2.5649680253240374,refurbish,20.239899566153422,91.54127338320409
PRD-1026,Kitchen,19577,B,04,1715,11547,20,No,1.6281485834287557,refurbish,19.58790642441209,68.71900833227757
PRD-1027,Apparel,1666,D,01,3023,9680,308,No,0.6019157966102979,donate,9.095090070718037,70.35373207844957
PRD-1028,Kitchen,26264,A,01,1718,5415,98,No,2.515494663366482,liquidate,24.366902423437,94.32689519268835
PRD-1029,Beauty,22946,C,01,1559,23877,494,No,3.076448018206226,refurbish,17.604678534279206,90.98115654859302
PRD-1030,Kitchen,20871,D,04,3426,4466,452,No,4.453534082664148,donate,22.652640294683252,69.89041498472375
PRD-1031,Electronics,1436,A,03,4929,11599,369,No,3.792689338872819,keep_it,25.83826236892525,71.41504006913097
PRD-1032,Kitchen,19507,A,03,3860,18508,316,Yes,0.1430836120714297,liquidate,11.766701330956032,69.01442077580413
PRD-1033,Apparel,20127,D,01,4456,22577,289,Yes,3.4985043125235147,donate,24.288346268016237,83.3358667574121
PRD-1034,Kitchen,9680,C,02,426,10583,298,Yes,1.0988944790647817,donate,34.17938061294388,88.15937369274737
PRD-1035,Beauty,7166,A,04,4497,10079,409,Yes,4.7548522760280205,recycle,10.906317970146606,96.40995614485146
PRD-1036,Apparel,8450,C,02,3286,22984,116,Yes,1.677227216528178,refurbish,23.063647327039817,90.99134137481971
PRD-1037,Kitchen,1610,D,04,2072,18236,270,No,4.841051624146681,refurbish,17.951400423515047,88.02976374751793
PRD-1038,Beauty,21976,A,01,3543,23778,415,Yes,3.437194653062856,recycle,25.395667154697747,74.58646907159061
PRD-1039,Beauty,20246,B,03,214,3494,433,Yes,3.1843908840203787,donate,34.249106248514984,76.71030220071272
PRD-1040,Beauty,10747,B,04,2645,24460,358,Yes,4.0982879132000365,recycle,16.54005879258424,90.51567011756111
PRD-1041,Electronics,9746,A,02,4055,18638,39,No,0.5566153795081484,donate,16.159356917860396,88.24901939651042
PRD-1042,Beauty,6876,A,02,3807,5601,446,Yes,4.659615602190941,recycle,20.2384971579175,84.7545066295323
PRD-1043,Apparel,5019,D,01,4638,23023,308,No,2.864911724695673,donate,13.000253371927599,78.64526791467208
PRD-1044,Beauty,28450,A,01,3322,111,148,No,1.046117036780293,liquidate,18.795316977598425,86.07697958685495
PRD-1045,Beauty,10163,C,03,3876,11205,391,No,4.337203623104073,liquidate,21.726047918363975,74.06292023217452
PRD-1046,Beauty,14169,C,02,1220,16643,152,Yes,3.203201281735212,liquidate,13.418653827576017,77.3604509471172
PRD-1047,Beauty,1396,A,03,2873,11212,439,Yes,0.3528311663455652,donate,18.39642073300189,78.84185133118274
PRD-1048,Beauty,19573,A,02,169,24511,194,No,4.1670733342692445,refurbish,21.086612853167793,74.01035220430236
PRD-1049,Kitchen,8613,B,01,4658,22814,192,Yes,1.6456017974708312,refurbish,15.521844456498433,85.20632564841867
PRD-1050,Kitchen,29263,B,04,2381,19932,361,No,4.320079776045014,refurbish,19.501981159398067,86.32532996364661
PRD-1051,Apparel,5689,B,01,695,2512,392,Yes,1.8898056756107393,donate,33.637203534302486,75.96150668489405
PRD-1052,Beauty,10321,A,02,2935,4449,422,No,4.163662127827688,donate,36.86309899683301,70.32715355331443
PRD-1053,Beauty,6187,B,04,2461,4273,273,No,0.9701819128967553,keep_it,33.503174013122695,72.40227845825582
PRD-1054,Apparel,9841,A,01,1921,17062,234,Yes,2.481699701236841,liquidate,36.20537370841295,71.48534295558927
PRD-1055,Kitchen,10349,A,01,1674,16331,279,No,3.0347898142004017,liquidate,18.7118959819941,93.7252770704997
PRD-1056,Beauty,11614,A,04,4897,22124,429,No,1.6243034175073954,refurbish,24.01775774661121,69.88511896713054
PRD-1057,Electronics,11946,B,02,2782,1245,475,Yes,3.666678374247011,refurbish,35.271948286929984,69.60594103155678
PRD-1058,Apparel,17217,C,01,3917,1941,66,Yes,1.407160554520007,recycle,32.60364550863122,69.90786941711754
PRD-1059,Kitchen,15061,B,03,3534,2534,242,Yes,3.1803291006838803,recycle,33.548351096572944,78.21960568132434
PRD-1060,Electronics,25599,D,02,3193,5279,481,Yes,4.32617984406702,refurbish,14.22489073821776,90.11259660887853
PRD-1061,Apparel,7437,D,01,1021,5807,188,Yes,4.50302781985582,liquidate,22.844001389225014,77.09980350688657
PRD-1062,Kitchen,19340,C,04,3434,11866,398,Yes,2.554072678919356,refurbish,30.209846262232183,79.94712606770167
PRD-1063,Kitchen,25582,C,02,2530,21647,202,No,2.8758996773606453,refurbish,13.363902843853667,78.3693509270916
PRD-1064,Kitchen,15631,A,04,2573,15318,324,No,3.1613881994780626,donate,31.934544872637563,73.71147467695901
PRD-1065,Apparel,17954,D,01,2441,7395,252,No,0.11367680026953773,refurbish,31.20597869221094,73.47093013764022
PRD-1066,Beauty,18770,A,03,3692,4924,449,Yes,3.5821618867956078,donate,15.84019838900896,95.73537981970792
PRD-1067,Apparel,8942,C,01,2945,6877,119,No,0.35779461324451367,liquidate,17.226259154131697,78.28242268087632
PRD-1068,Beauty,3261,D,02,469,11099,326,No,4.802936017389242,donate,15.816893109060416,79.30413974558499
PRD-1069,Beauty,20992,B,03,4265,4507,376,Yes,2.0518244435919355,refurbish,14.582669125841907,72.41530944971225
PRD-1070,Electronics,23085,B,03,2817,18777,96,Yes,4.635018178442145,refurbish,31.634241469004408,72.86522046782468
PRD-1071,Beauty,3800,D,03,993,20710,313,No,4.264389941463942,recycle,12.380000442096126,83.36551403119076
PRD-1072,Apparel,23636,C,01,3732,21495,421,Yes,0.8145966785543424,liquidate,25.721660941117573,90.89384848383085
PRD-1073,Beauty,13692,C,01,3797,11653,337,Yes,3.2946033265821755,recycle,25.313451616145333,69.77034672528562
PRD-1074,Electronics,10660,A,03,1910,9196,180,Yes,2.793586971800347,refurbish,19.39466479825694,73.70989653631483
PRD-1075,Beauty,8763,D,01,4830,22624,132,Yes,1.2928648722488496,liquidate,27.892708285812116,74.13415194848494
PRD-1076,Beauty,28569,C,04,3327,5241,181,Yes,0.36663566897963273,donate,9.769174892198896,93.99641983212453
PRD-1077,Beauty,1415,D,01,2233,19990,130,Yes,1.9330206578577542,recycle,15.77999840667908,81.75507737017963
PRD-1078,Electronics,19198,D,01,1742,23996,188,Yes,0.8345309873769109,refurbish,17.762445331399764,75.0641614067706
PRD-1079,Beauty,7113,A,04,4911,9100,480,No,0.2243763914386209,recycle,17.39843305628053,86.664556836422
PRD-1080,Apparel,13440,B,01,822,6275,407,No,0.5947594513260719,liquidate,33.90114924894833,69.34742782434762
PRD-1081,Electronics,1650,B,02,927,21128,374,Yes,1.2753013050106237,donate,20.1788652954019,88.36699811521136
PRD-1082,Apparel,20094,D,02,1685,17451,123,No,0.5147917412613982,liquidate,11.337491051590826,93.98125009203652
PRD-1083,Kitchen,24114,C,01,4793,13290,186,Yes,1.5467136099311638,recycle,15.147282645549694,88.75523734934409
PRD-1084,Kitchen,17294,C,03,1245,910,411,No,2.239085052965603,refurbish,26.93633656218246,68.14461053170653
PRD-1085,Electronics,2248,C,01,1770,20062,185,Yes,3.4255611626091995,recycle,20.087881487520225,94.84829728402858
PRD-1086,Beauty,20603,B,03,1799,18142,377,Yes,2.453238278540245,keep_it,29.538770828477926,85.20362665076101
PRD-1087,Electronics,8259,C,01,2569,3271,496,No,2.9277659258625124,liquidate,11.719364200671173,86.81152058839507
PRD-1088,Kitchen,11758,D,02,1352,15554,238,No,3.8726069242291223,donate,18.17694730280195,92.22067333021508
PRD-1089,Kitchen,6629,C,03,67,1306,358,Yes,3.5450515760423005,keep_it,36.81283739401299,94.82720662923269
PRD-1090,Apparel,12066,C,02,2988,10813,391,No,2.667193825382282,refurbish,8.421417934858573,77.51069347708669
PRD-1091,Electronics,19427,C,04,4184,16141,272,No,1.3144911740177885,donate,19.91935248762817,78.47200066452837
PRD-1092,Apparel,1776,B,03,4407,7239,189,Yes,0.24414705635546216,keep_it,17.001831994967915,96.63188639243819
PRD-1093,Kitchen,27379,B,04,2110,17140,446,Yes,4.298949438222749,refurbish,36.99465774661138,69.64015813665439
PRD-1094,Electronics,1435,C,04,2651,15508,106,Yes,0.4230715876244412,donate,18.35140729413024,85.82090620162224
PRD-1095,Kitchen,28031,C,01,3772,12131,278,No,3.393303030760423,recycle,14.302191616292216,93.95932029066554
PRD-1096,Electronics,7876,A,01,4788,6062,37,No,3.5160769196201436,recycle,27.130878245051264,75.45341816772071
PRD-1097,Kitchen,7121,D,01,1424,20035,479,Yes,2.3806952550838782,donate,27.823302531699493,91.70685411886416
PRD-1098,Electronics,2002,A,01,3132,23094,354,Yes,0.4987631333341229,liquidate,34.078640835685945,92.84035282134792
PRD-1099,Kitchen,2283,B,04,2582,14434,360,Yes,1.6856756387696101,keep_it,11.361515554956128,93.16481212201167
PRD-1100,Kitchen,25206,D,03,1212,24557,119,Yes,2.5923199656601144,donate,23.735461716932676,86.71932590741116
PRD-1101,Kitchen,4117,A,01,1671,972,409,No,0.9895121861690883,keep_it,25.998769457811303,71.7523421005087
PRD-1102,Electronics,8336,A,03,379,4785,55,Yes,4.713895534815921,donate,9.712405591326103,68.09739147343045
PRD-1103,Kitchen,14056,A,02,432,3211,149,No,4.402058751489487,donate,9.230570350995102,82.41421679388384
PRD-1104,Beauty,4582,A,04,4732,19780,337,No,1.3169275550929296,refurbish,28.08475585500664,89.89636435298792
PRD-1105,Kitchen,26326,B,04,757,13292,194,Yes,3.9404897365564793,keep_it,16.210746143014617,76.34100936754044
PRD-1106,Beauty,4175,B,04,1244,22286,393,Yes,4.869572409409885,recycle,10.80695958839647,70.3429713665046
PRD-1107,Apparel,29398,D,04,4510,12288,436,Yes,4.077514649205287,donate,33.407761873184484,82.85339299603297
PRD-1108,Kitchen,11950,D,01,1140,14947,69,Yes,2.9930524695417215,recycle,22.33511846408186,90.47496806986177
PRD-1109,Beauty,1665,D,02,4636,17237,191,Yes,1.4772066503428638,keep_it,9.786177657420115,94.03393946219931
PRD-1110,Kitchen,27044,C,04,4523,5872,267,No,0.9506630976948501,liquidate,29.091850578270183,73.05500184120493
PRD-1111,Kitchen,5915,A,02,1095,23003,60,No,0.34031011195783717,refurbish,30.001646830155764,84.80109759154593
PRD-1112,Kitchen,25216,D,02,4042,5671,39,Yes,1.0287581675501842,donate,9.21634950854537,88.58963740703975
PRD-1113,Beauty,29842,D,04,4259,16534,104,No,1.7894273593366845,liquidate,17.287529074291424,77.29883865811391
PRD-1114,Electronics,19430,A,02,3923,20261,36,No,3.419421037110385,donate,13.869220728493634,83.97029289789853
PRD-1115,Kitchen,6109,C,03,3976,1772,273,No,4.422384740398493,donate,22.64952693739607,79.84176303939863
PRD-1116,Apparel,16691,C,04,2534,13318,216,No,4.332440834752854,recycle,36.503879415117495,77.97560259764805
PRD-1117,Beauty,7007,C,01,4600,3339,20,No,3.400474359883726,recycle,32.54795234004848,76.84822658623708
PRD-1118,Beauty,29850,D,03,3777,22446,219,Yes,0.5431591947259514,keep_it,33.047430805442104,94.36793136650014
PRD-1119,Kitchen,21199,A,02,834,24383,44,Yes,4.3011786063455775,keep_it,35.578899639304254,71.84948254116873
PRD-1120,Beauty,1471,C,04,2384,2993,292,Yes,4.994876497911288,keep_it,21.921855289903036,96.3297568276027
PRD-1121,Kitchen,17668,B,04,4520,5083,115,No,1.522455315420589,refurbish,10.506760836772578,76.83825271878801
PRD-1122,Beauty,6416,D,04,2305,8209,356,Yes,0.5956508065360757,recycle,11.565511519323897,91.22888842885482
PRD-1123,Beauty,12174,A,02,671,17479,56,No,3.2284618289814406,keep_it,19.7951728762226,72.12543018732073
PRD-1124,Apparel,18532,C,02,1559,3732,78,No,3.682838417470398,keep_it,8.96907101367379,94.97710282305566
PRD-1125,Kitchen,14324,A,02,4581,11609,66,Yes,1.1970133293846335,liquidate,36.90373162604129,79.7792272283723
PRD-1126,Beauty,25158,C,04,1962,3376,202,Yes,4.436125030267175,recycle,26.78063021023873,88.02612690323707
PRD-1127,Apparel,11014,B,03,4653,11973,438,No,1.9133927897355347,donate,8.49473226329991,92.87370843912365
PRD-1128,Kitchen,27341,C,03,4686,23972,475,No,4.391172924219988,keep_it,31.448135411575723,84.0924309391725
PRD-1129,Kitchen,27669,D,02,1647,18255,112,Yes,2.619122405847012,recycle,20.103659238717423,95.82175422699115
PRD-1130,Apparel,17398,D,03,1113,7126,250,Yes,1.396161937603011,liquidate,29.950986351324843,83.29220057854076
PRD-1131,Apparel,6497,A,04,4219,5021,349,Yes,2.9566229269623743,refurbish,34.27492726304857,93.65696256602183
PRD-1132,Beauty,27090,D,04,2692,3354,36,No,1.9342449344871657,recycle,24.780995783604272,89.8013316927844
PRD-1133,Apparel,27996,A,03,1906,18415,32,Yes,3.2205333504042852,liquidate,16.305220688187646,91.79867582560054
PRD-1134,Kitchen,2113,A,04,2982,321,133,Yes,4.264755879934206,liquidate,12.634146891288491,69.79545850652538
PRD-1135,Apparel,19465,A,03,1460,6067,421,No,2.5185562326778452,recycle,34.968114480711364,75.02374977220785
PRD-1136,Electronics,23968,D,01,4851,13109,354,Yes,0.1158237358221414,recycle,22.021565820636553,87.05772663875958
PRD-1137,Apparel,16448,A,02,898,2279,408,No,2.479758062483844,donate,21.488965258610165,92.76109763637359
PRD-1138,Beauty,2036,B,03,3860,4770,126,Yes,1.5849347366811102,recycle,13.360941151466452,70.27362456935957
PRD-1139,Kitchen,7996,A,01,3891,3363,437,Yes,1.6732840810162488,donate,14.742763183027991,73.33421242447456
PRD-1140,Beauty,12967,A,01,2866,19285,272,No,2.6859232300686937,recycle,27.094580080194433,76.45026637860578
PRD-1141,Beauty,29432,A,03,277,3175,100,Yes,2.106467194636387,liquidate,24.111068686804515,95.52182733762268
PRD-1142,Apparel,12975,C,03,4501,12927,252,Yes,2.105382045296803,donate,24.635975897221257,89.51815719278142
PRD-1143,Beauty,10108,D,02,2570,24141,309,No,3.915772689235509,donate,12.506806618661797,95.13695408341324
PRD-1144,Beauty,23472,D,02,429,20640,32,No,0.3843313316865513,liquidate,27.940708394834353,82.94667633164069
PRD-1145,Kitchen,29951,C,02,1522,22771,486,No,1.359099204202361,keep_it,9.840802857687507,89.07371495287236
PRD-1146,Kitchen,25332,D,04,1733,23268,39,Yes,3.7585327373824837,keep_it,22.68954669734992,68.62701613921244
PRD-1147,Apparel,839,C,04,3704,1515,33,No,1.2648857128888513,keep_it,8.65046801411906,80.24713122207058
PRD-1148,Beauty,10434,B,03,1218,18480,43,Yes,0.14972401418671533,keep_it,27.522412694387008,93.4985189921896
PRD-1149,Electronics,7851,D,02,2382,3412,86,Yes,2.035492735443981,donate,9.539183623807354,75.28721289448332
PRD-1150,Beauty,599,C,03,1742,9164,384,No,4.564478780351204,refurbish,27.32505511877574,91.30551538768684
PRD-1151,Beauty,19242,D,04,3973,12251,467,Yes,2.9299390288348017,keep_it,12.626453171974205,91.72166793161968
PRD-1152,Electronics,20758,B,01,4709,18276,318,No,1.0748675275256563,keep_it,26.692545073301392,77.54907327472404
PRD-1153,Apparel,26209,A,02,892,24645,440,Yes,3.6040329373513798,donate,24.656107077700472,80.76399553556556
PRD-1154,Electronics,2674,A,01,4630,11847,277,Yes,1.1553906272015464,recycle,17.611482480451976,92.65537362613908
PRD-1155,Kitchen,16874,D,01,2168,7308,440,Yes,0.7281744008422223,liquidate,27.49084998932749,69.65357687480422
PRD-1156,Apparel,22742,B,03,949,2441,385,No,3.8763115204333616,recycle,8.833449468560636,93.97293770805382
PRD-1157,Apparel,14707,D,03,4706,23005,291,No,1.3855478748021821,keep_it,36.37296495598713,68.2568120209386
PRD-1158,Kitchen,13429,D,01,2065,6232,201,Yes,1.1285100156727415,donate,28.993714392420554,82.46092801812998
PRD-1159,Apparel,3489,C,02,770,8457,473,Yes,2.9447233275186933,keep_it,20.539999169134852,80.78111739377312
PRD-1160,Apparel,13919,D,02,3867,6606,405,Yes,4.061957424311225,refurbish,24.30222100945085,72.47891209619478
PRD-1161,Apparel,17756,B,04,2724,15941,389,Yes,1.0480809739917472,donate,24.28583391214738,76.25056294416724
PRD-1162,Apparel,9004,C,02,950,7260,194,No,3.5123098620163438,liquidate,18.335378809923142,70.78481575177604
PRD-1163,Electronics,28043,A,03,2215,20630,127,No,3.066136689173543,keep_it,32.91054737741648,95.4243156033794
PRD-1164,Beauty,15539,B,04,2876,9804,378,Yes,2.078958610445117,donate,20.25746441114253,74.86976017521059
PRD-1165,Electronics,28738,A,02,513,5708,427,No,4.639705821751923,keep_it,14.896743111535525,70.24818417094856
PRD-1166,Apparel,12571,D,04,1397,21975,41,No,2.8017104692871904,liquidate,35.97238646458898,81.22964387955135
PRD-1167,Electronics,3423,D,03,3785,9110,480,Yes,3.228864534360041,keep_it,13.85538013067872,69.24283404063637
PRD-1168,Beauty,3607,B,01,1605,22962,289,Yes,3.7298748603501544,liquidate,11.363657507462563,82.35908517517515
PRD-1169,Beauty,4027,D,02,754,19126,474,Yes,4.575744869270664,recycle,34.84939623449104,92.70949641959616
PRD-1170,Electronics,25732,D,02,3287,6426,276,No,0.3307812384645121,recycle,36.83656139143781,87.38383977889872
PRD-1171,Kitchen,19067,C,01,1717,5721,422,Yes,3.025811680928766,donate,12.790594394514766,94.98365773497198
PRD-1172,Electronics,9710,D,01,2551,5820,93,No,3.0170541311366104,donate,17.572244283677247,72.48296078961123
PRD-1173,Beauty,27969,A,02,1750,24546,190,Yes,2.4741272195977753,keep_it,17.22755206806643,81.77616412046613
PRD-1174,Apparel,9728,B,02,4718,9191,451,No,1.7145935283970504,liquidate,8.253456106860517,78.14027182398597
PRD-1175,Apparel,3470,A,04,3780,24090,241,Yes,3.5323376293440956,liquidate,25.628777716396133,88.13952640604192
PRD-1176,Beauty,8628,C,04,4139,9099,94,No,3.479154899417354,liquidate,12.103008622446286,76.81207510756138
PRD-1177,Apparel,9343,A,04,897,10176,307,Yes,3.482831185671386,recycle,15.250063027769098,74.23899431211413
PRD-1178,Kitchen,15428,C,01,1631,16444,39,No,1.3519975174574361,refurbish,33.78519356363367,70.4971871006956
PRD-1179,Beauty,16406,B,02,1925,7712,488,No,2.0505026225556033,keep_it,31.45512229584117,77.45384841978361
PRD-1180,Apparel,3060,A,02,2655,21994,256,Yes,1.3715818622585398,refurbish,17.090417378358893,78.81192834617383
PRD-1181,Apparel,23624,C,04,1182,24327,153,Yes,4.948867962818712,refurbish,15.255156614834622,85.05001272236949
PRD-1182,Apparel,11121,B,04,685,3142,41,Yes,1.732373294575551,keep_it,21.388152561218103,77.68533025766247
PRD-1183,Apparel,22709,D,01,4981,20223,377,No,3.7467570594285977,keep_it,12.978673500037743,87.1400308802432
PRD-1184,Kitchen,2210,C,02,2619,8056,307,Yes,2.8777356266863023,donate,17.764516092915816,96.76056716635794
PRD-1185,Beauty,29770,A,02,2387,13880,311,Yes,1.8452619237057482,liquidate,25.526949016605073,82.73490965373216
PRD-1186,Electronics,6231,B,02,1369,13195,136,Yes,0.35713991891292673,liquidate,36.727021151011314,95.88689759617493
PRD-1187,Apparel,10679,A,03,2126,10558,320,Yes,1.7697042090675434,donate,34.03109521300548,75.64661389464243
PRD-1188,Beauty,28647,D,02,3591,18597,257,No,1.4660582845348402,keep_it,14.330308915883656,83.16991496603036
PRD-1189,Beauty,27917,C,02,894,19934,359,Yes,3.347343418674035,refurbish,30.49871557658854,72.90526467924627
PRD-1190,Beauty,26184,C,04,4659,11775,22,Yes,4.649321967994408,refurbish,30.213778969687127,93.07889006677232
PRD-1191,Kitchen,10316,D,03,4754,18188,203,Yes,4.690240834194208,refurbish,8.567495436245691,77.41762248175469
PRD-1192,Apparel,10951,D,01,369,7213,413,No,4.2632183883243115,keep_it,12.233861069115031,68.77488759983524
PRD-1193,Kitchen,15811,D,02,2919,23093,118,No,3.52955271301099,keep_it,15.286208838325273,79.65863503097638
PRD-1194,Apparel,6324,A,04,4829,12404,58,No,1.1748173796809285,recycle,35.19582634373311,96.5045732501501
PRD-1195,Kitchen,14777,B,03,4864,24056,133,Yes,2.8728652534378467,refurbish,18.341848646892878,95.26468015660377
PRD-1196,Electronics,29434,D,04,611,1505,242,Yes,3.8079504076910236,recycle,22.22823769811116,84.30202893683793
PRD-1197,Kitchen,5259,D,02,2023,16805,130,No,3.080851402571725,recycle,14.653341810747003,86.70218790243231
PRD-1198,Electronics,22694,A,01,2313,1913,36,No,3.085628458748154,donate,28.741084109362863,69.77445403473531
PRD-1199,Electronics,8315,A,01,4325,23303,400,Yes,0.9009936032258308,recycle,26.949783663672065,84.7918017726729
PRD-1200,Kitchen,7195,D,03,4296,146,126,No,1.295630627944908,donate,22.350129419364222,88.42860338960628
PRD-1201,Apparel,23324,D,02,1603,14420,293,No,1.3976012697495355,liquidate,15.91539235133861,80.01600290218202
PRD-1202,Electronics,10427,C,03,2168,9087,475,Yes,2.824809091213864,keep_it,36.973086612301,89.82061743908258
PRD-1203,Apparel,7999,C,01,3571,4517,271,Yes,3.6577616151045733,refurbish,16.59692702479966,71.43893782130074
PRD-1204,Apparel,7721,D,03,3871,23320,250,Yes,2.5571967261818007,keep_it,33.23066202370069,87.0582381979796
PRD-1205,Apparel,27267,D,04,121,8174,112,Yes,0.21956406518809735,recycle,27.09498738454883,96.05675086613687
PRD-1206,Apparel,25285,D,01,204,11059,226,Yes,4.348834621988725,refurbish,28.551207562570227,69.93053322042636
PRD-1207,Beauty,14991,B,03,1040,4909,124,No,4.568747890831043,donate,33.931688810793226,90.24248560603417
PRD-1208,Apparel,2416,A,04,389,10891,118,No,1.7272323141011217,donate,24.960678201152295,95.8678065467321
PRD-1209,Electronics,8223,A,01,3675,22282,456,Yes,2.6797365892257137,liquidate,9.140569261967153,68.83912119472356
PRD-1210,Electronics,4644,B,03,1934,23048,453,No,2.326184816659208,recycle,20.925721846051424,87.56017078871754
PRD-1211,Beauty,7820,D,03,2599,11837,67,Yes,3.1221703467589603,recycle,20.706536743548444,85.85364465900895
PRD-1212,Beauty,9753,A,02,4567,14458,399,No,3.019625777142129,liquidate,18.578141861482464,92.75472763322671
PRD-1213,Kitchen,8203,C,04,3701,12141,63,Yes,2.6981697229526085,refurbish,22.510727063092148,82.53650975458146
PRD-1214,Kitchen,10996,B,03,945,5947,124,Yes,1.2823610355720563,refurbish,18.54414188772843,94.34912503871016
PRD-1215,Beauty,5871,A,02,2315,2406,32,No,2.618054715978883,keep_it,25.291890537576382,83.06030141975758
PRD-1216,Kitchen,1008,B,04,2964,1225,442,No,4.818473146212426,liquidate,29.973273079748086,82.17531691010713
PRD-1217,Kitchen,7077,D,02,3872,14849,185,No,4.387197704614237,refurbish,23.130690910981457,96.8619377291248
PRD-1218,Beauty,24480,D,04,4947,3880,99,No,2.738779581028099,recycle,10.2885115803121,88.02069890582948
PRD-1219,Kitchen,6203,C,01,432,5174,214,No,3.0246575008439076,recycle,21.287208087847024,68.50395100753153
PRD-1220,Beauty,20842,A,02,1817,14523,410,No,3.080310550496682,keep_it,19.349099512659635,84.76948930898716
PRD-1221,Kitchen,29454,D,04,1483,6449,392,Yes,4.405451936217734,keep_it,20.024846454777673,88.10235575063912
PRD-1222,Electronics,22689,C,03,4252,20390,278,Yes,2.3456229069802608,donate,16.487184775943405,92.99166809230724
PRD-1223,Electronics,22940,C,03,1476,9134,279,No,2.5344037894104154,keep_it,8.047807836924067,91.98451278306518
PRD-1224,Kitchen,17594,A,03,103,1569,199,No,3.0286515247341352,refurbish,19.65730772320748,89.2424403497341
PRD-1225,Kitchen,4671,C,01,2763,18928,20,Yes,0.9353485250465633,keep_it,17.091018709011795,78.92675053789712
PRD-1226,Electronics,23707,D,04,1188,14160,231,Yes,3.5447860709953956,liquidate,14.030342458062485,81.18976098318822
PRD-1227,Beauty,20532,D,02,4704,9362,213,No,2.71041240255414,keep_it,32.981955100265274,88.28098544299215
PRD-1228,Apparel,17593,D,02,4531,24208,378,No,3.066063457452184,liquidate,32.08556878095884,81.9983439969948
PRD-1229,Beauty,16905,B,01,1031,19818,227,Yes,1.7406432124450746,donate,16.16338452830843,79.63350894840323
PRD-1230,Beauty,29878,D,01,3571,18495,152,No,2.272620315873038,refurbish,12.27784562821343,86.50198964109342
PRD-1231,Kitchen,6952,D,04,1826,8945,478,No,3.30606230330577,liquidate,16.64139656697077,89.34159120075101
PRD-1232,Apparel,26329,D,01,3086,4783,341,No,4.481938980041566,refurbish,20.262906499898804,72.20323856023457
PRD-1233,Beauty,19442,B,03,3033,24988,227,No,1.6706337306091164,refurbish,11.702378035902303,85.38571508505743
PRD-1234,Beauty,29226,A,01,3918,21116,34,No,4.964738615637283,keep_it,11.674016654981214,91.51981755896051
PRD-1235,Electronics,3115,C,01,1845,18515,298,No,3.420468457536861,keep_it,25.26735921223468,87.86634221611615
